,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
1106,1128.8129423292885,1026.2559475688943,1766.7929097350848,2257.625884658577,118214.94396043429,87835.0925125317,92540.3662721407,42079.58085016695,10660.096455378898,12569.234357841622,6452.858670325403,9115.224534305937,3695.824811181429,6121.177687270885,2379.7338784201165,968.2889505304106,6963.24264425004,17298.175116241466,116275.62205951367,OAS1_0292_MR1_mpr-3,19209.028018616573,92540.3662721407,22635.25484357168,405801.2212677384
1108,1388.1209290813217,1855.9729051789059,2171.5328890570418,2991.645847157719,144540.5356154678,101558.52181140585,99130.76793543907,45033.15369926981,11963.839388771066,14954.799235963834,5962.711695366864,8888.501545889147,4049.4577931144267,7020.180641341096,2845.184854640367,870.5339555246837,7505.868616527444,18888.323035001293,124877.71862003516,OAS1_0383_MR1_mpr-3,21989.728876551406,99130.76793543907,30046.455464935687,429759.08404373843
1110,902.4329538949735,985.0959496717461,1684.4729139407887,2364.641879191162,158540.76590020023,113890.05718139146,113222.92221547516,51439.36437197844,10191.901479298838,15749.187195378792,7510.327616299635,10540.732461477168,4038.8247936576636,8484.790566514617,3148.396839149358,1099.3149438363323,8238.516579096682,21810.339885716334,130009.68435784457,OAS1_0321_MR1_mpr-3,21592.8778968264,113222.92221547516,20206.47196765746,404562.64833101677
1112,1087.9959444146164,963.8299507582195,2611.944866556527,2991.3028471752427,182612.16167039992,136714.64801529003,134039.59115195787,63274.57876732092,14315.447268628131,18300.07806505455,8648.058558173307,11844.818394851813,4739.230757874135,7829.66059998501,3538.044819242361,1209.7609381936797,9554.95051184047,24952.562725181124,167252.96545509662,OAS1_0111_MR1_mpr-3,26066.283668281456,134039.59115195787,12434.435364728459,506326.28413194336
1123,955.2549511963136,779.2959601860052,1887.1859035842433,1598.0369183567775,154771.8820927514,112191.52126816913,106074.45958068797,48593.49351737312,10751.334450717575,15679.901198918593,7591.961612128978,9839.640497295746,4108.453790100339,7964.4595930981695,2764.2368587759756,1149.3929412778625,7729.161605119472,18077.128076445,119956.69787144862,OAS1_0394_MR1_mpr-3,17627.79809940113,106074.45958068797,8821.273549323803,390502.0500493684
1131,905.8629537197359,749.1119617280966,1613.1289175857319,1744.840910856606,142766.19670611824,101024.47083869038,101782.15779998037,49820.061454708135,11469.233414040336,13007.245335463773,5667.388710454827,8723.861554300554,3476.990822361591,7235.58463033617,3097.632841742876,1069.4739453609,7269.198628618842,19853.524985689415,136107.1950463246,OAS1_0455_MR1_mpr-3,20929.85893069984,101782.15779998037,10298.574473848948,409980.33305422886
1133,1163.1129405769118,1590.147918759824,1787.372908683659,2768.3528585656904,170266.56330113282,125153.83360592852,113776.86718717428,57673.04605350153,11958.008389068971,13981.708285678757,6524.2026666804595,10069.450485554822,4191.459785859588,7700.34960659147,3680.7328119524745,1187.8089393152009,7794.674601772434,24269.649760070937,138888.58190422438,OAS1_0433_MR1_mpr-3,20665.06294422819,113776.86718717428,22037.405874115604,455639.1187215353
1139,731.9619626042848,843.4369569090611,1994.5448980993046,2066.9178944017904,186825.23045515548,123065.99271259567,124907.90261849307,55162.97218174044,14067.80128128029,16805.28414142312,8491.993566146619,9544.317512383706,4166.763787121299,8294.082576257832,3815.5318050656347,1049.9229463597544,8802.751550270088,24725.496736781854,144099.09463802085,OAS1_0266_MR1_mpr-3,22616.732844517963,124907.90261849307,37859.30906577936,539393.8834425297
1140,1118.179942872525,739.507962218762,1696.820913309933,1359.308930553318,146173.9015320196,98270.1809794062,88005.22050383993,53696.30425667206,10476.591464754114,12896.799341106425,5984.320694262867,8515.66056493748,3522.6098200309307,6208.299682819848,2377.6758785252587,1001.9029488130816,6924.14064624775,17811.303090025915,119073.12991658982,OAS1_0109_MR1_mpr-3,18778.563040608897,88005.22050383993,16486.294157720222,377114.41773333855
1141,925.4139527208812,840.349957066775,1993.1728981693998,1226.9109373174915,152647.34020129358,99661.04590834733,87589.50452507872,45775.0626613659,10391.870469082482,14261.253271396887,5808.704703235035,9744.286502167352,3921.1757996683154,7024.639641113286,2981.698847665908,1008.7629484626063,7596.077611918694,19018.663028342264,115907.24007833419,OAS1_0044_MR1_mpr-3,20329.951961348906,87589.50452507872,7067.857638905292,398860.27362234937
1142,1414.8749277144682,2605.0848669070024,9069.262536654122,1841.566905914904,153191.68117348338,75789.96212791376,110265.57636656507,50063.934442248734,9918.187493282803,12943.447338723192,8711.170554948934,8888.844545871623,3946.9007983540323,3716.747810112479,1129.4989422942408,688.7439648122793,7210.888631597882,17536.560104062453,141431.5837743032,OAS1_0373_MR1_mpr-3,22343.018858501928,110265.57636656507,80914.72486609119,387553.27920002025
1147,1052.323946237088,1116.1219429776677,1870.3789044429077,1222.1089375628242,144347.76962531614,99144.14493475565,97742.99000634022,48679.58651297465,10579.148459514507,12819.281345066796,6893.270647824889,7874.936597671873,3723.2648097795277,5439.636722090606,2618.804866206052,914.7809532641179,7563.492613583451,18633.47404802145,122027.38876565764,OAS1_0432_MR1_mpr-3,21879.96888215901,97742.99000634022,27090.138615973017,409282.6710898722
1153,1058.154945939184,777.9239602561003,2090.5848931926503,1938.2929009732022,174102.33210516453,113068.57222336087,118443.72494874595,47607.36856775395,11534.060410728343,14971.263235122693,8156.539583284861,11575.56340860797,4487.811770719055,6832.902650909072,2833.522855236175,1284.1919343910226,7845.09559919644,24108.096768324634,125015.6046129906,OAS1_0087_MR1_mpr-3,18243.140067963493,118443.72494874595,14598.765254153503,422469.6484161535
1154,1226.5679373350154,1189.1809392451057,1662.1779150798334,1244.7469364062558,112328.37826117715,76264.67410366087,68954.31547714489,38950.049010053786,8319.807574943548,11474.378413777478,4967.325746220831,7660.561608624226,3114.096840901735,4107.424790152911,1538.6979213883887,731.2759626393324,6614.754662054186,15014.481232914699,106769.3775451848,OAS1_0240_MR1_mpr-3,19544.825001460806,68954.31547714489,20106.65897275688,321261.67258683837
1156,759.0589612199074,735.7349624115234,1626.505916902305,2684.660862841489,148035.7054369006,95262.4141330721,95519.32111994678,39287.560992810395,10165.490480648168,14014.636283996475,6685.41265844429,8971.85054163087,3858.063802892688,6033.712691739444,2489.150872830035,940.1629519673593,7542.912614634877,17503.975105727208,117099.16501743911,OAS1_0192_MR1_mpr-3,18187.91707078482,95519.32111994678,10184.012479701883,385437.9983080893
1158,1362.3959303956042,2567.354868834617,2939.1668498388553,1338.385931622268,119366.39490160701,80076.77590890176,83416.22373829037,37530.71508256712,9281.236525824435,11615.351406575213,6569.8216643498,8907.023544942862,3240.663834435465,5114.12973872066,1840.8809059499517,868.8189556123025,6272.78367952538,16469.14415859641,113823.17218480859,OAS1_0254_MR1_mpr-3,18580.309050737633,83416.22373829037,41610.01387415698,324315.4014308243
1166,1933.8339012010113,3692.0518113741905,4211.696784825686,4443.907772962097,162000.9497234205,110529.68635307178,111564.86030018506,53392.063272215644,11584.824408134828,16250.653169759047,8079.021587245232,10863.495444987304,4496.043770298485,8062.557588086373,3772.313807273629,1099.314943836332,8798.292550497896,22669.211841836826,135306.29008724258,OAS1_0120_MR1_mpr-3,27018.10861965301,111564.86030018506,67392.63655693059,472351.1068677249
1168,1051.2949462896593,920.9549529486902,1651.5449156230702,1794.2329083331838,182504.80267588486,114157.59716772291,126474.04053847954,56942.45609082715,11489.470413006435,17203.850121060503,6400.722672989015,9996.048489304907,3993.8917959532764,7524.733615563637,3083.9128424438263,1076.3339450104245,8875.810546537525,22143.735868683238,143991.04964354087,OAS1_0385_MR1_mpr-3,21914.268880406635,126474.04053847954,9791.277499766595,516076.05863383034
1172,1398.0679285731326,1186.4369393852958,1855.2869052139536,1452.2619258043778,147452.9484666735,100068.87288751158,105915.99358878395,39916.62296067181,10348.995471272954,14180.991275497447,5802.873703532939,8180.206582075722,3597.7268161932257,7506.2116165099205,3000.220846719625,906.5489536846883,7283.94762786532,18162.192072099104,111115.18732315872,OAS1_0165_MR1_mpr-3,20892.471932609933,105915.99358878395,16201.26117228247,380865.1225417162
1174,1000.1879489007003,1016.3089480770834,1787.3729086836588,2620.176866135957,182052.72869898117,109622.45139942213,110720.05134334607,46573.90962055305,12579.867357298384,17172.980122637644,8686.131556228167,10660.096455378898,4088.2167911342412,7337.455625131613,2801.966856848361,1198.0989387894879,8550.98956313253,24345.79575618066,147308.54547405097,OAS1_0156_MR1_mpr-3,22633.882843641775,110720.05134334607,14237.243272623551,452565.1528785833
1179,1305.4579333045492,1153.5089410675773,1994.8878980817808,2243.219885394575,173150.16415381053,121642.54278531931,118481.11194683585,47257.165585645715,13096.76833089007,15731.694196272503,9226.01352864576,10807.929447826155,4245.310783108356,7037.673640447383,3289.3698319470905,1304.7719333395967,7861.559598355299,23498.585799464363,141281.69278196106,OAS1_0231_MR1_mpr-3,20325.83596155919,118481.11194683585,16385.10916288973,405638.2962760622
1183,1075.647945045472,1926.6309015690103,3036.9218448445818,1578.8289193381083,125098.95360873232,88013.10950343686,82227.72879901022,35754.66117330518,9512.418514013418,13522.774309125554,6825.699651277071,8869.97954683543,3896.13680094755,5627.943712470059,2561.866869114997,815.9969583109623,7666.735608308798,15272.074219754351,140139.8458402977,OAS1_0237_MR1_mpr-3,22422.93785441889,82227.72879901022,22805.382834879892,384100.64137641445
1184,1674.868914431454,2932.3068501893304,7013.6636416740475,1576.4279194607748,123339.7066986117,78203.31000461656,83582.23572980888,38471.90703448192,9180.737530958897,11527.20041107882,6030.282691914683,7947.995593939311,3600.4708160530354,3907.4558003692655,1765.077909822704,641.0669672480826,6209.671682749753,15958.417184689295,113691.80319152019,OAS1_0137_MR1_mpr-3,17102.665126230015,83582.23572980888,67978.480527,345852.0273305246
1186,1369.9419300100815,2453.1358746700307,3442.0048241490153,3547.6488187516957,134614.459122588,89586.45042305536,87309.95953936057,40141.28794919375,9916.47249337042,11348.154420226225,6686.441658391719,7452.017619278675,3051.67084409106,5169.695735881809,2190.3978880932345,613.6269686499838,6125.293687060599,17064.935128157627,92109.55829415054,OAS1_0299_MR1_mpr-3,17094.09012666811,87309.95953936057,63148.697773752145,335149.74187730113
1187,1408.0149280649434,2243.219885394575,3130.90384004307,2806.425856620552,136763.01101281913,87451.61853212328,89401.2304325182,40025.69695509925,9486.007515362748,11707.618401861318,7868.762597987299,8605.183560363776,2958.031848875048,5617.310713013296,2846.5568545702718,829.3739576275354,5793.269704023604,16695.181147048246,113798.13318608781,OAS1_0123_MR1_mpr-3,18078.843076357378,89401.2304325182,32857.340321328425,363889.7104089848
1194,952.1679513540275,911.3509534393556,1680.3569141510739,2067.2608943842665,154364.05511358712,105841.56259258659,103098.93473270664,50113.32643972532,10477.963464684017,15519.720207102191,6787.626653222209,10591.496458883652,4010.355795112136,6790.713653064495,2874.682853133323,833.8329573997266,8204.90258081401,18419.44205895628,123687.50868084261,OAS1_0191_MR1_mpr-3,20522.0319515356,103098.93473270664,9697.638504550583,432906.7948829229
1196,1013.9079481997497,1083.5369446424254,1754.4449103659404,1511.2579227902902,128438.74443810343,87972.63550550467,83001.19375949413,38853.666014977964,10722.522452189573,11633.873405628929,7894.830596655494,9429.069518271692,3602.871815930369,5827.226702288752,2500.126872269275,1007.3909485327013,6311.885677527671,17961.88008233298,100544.27086322363,OAS1_0374_MR1_mpr-3,15515.947207294952,83001.19375949413,14199.85627453364,325505.95436999935
1203,993.3279492511757,870.8769555071599,1826.1319067034735,1696.1349133449805,173611.15613025858,110560.8993514771,115453.45110151813,47323.021582281144,12245.785374366533,15368.114214847696,8728.320554072745,10537.302461652405,4184.599786210063,6270.03967966557,2744.68585977483,983.3809497593649,7661.933608554131,20897.95993232955,132157.20724812825,OAS1_0246_MR1_mpr-3,18822.467038365856,115453.45110151813,12882.393341842424,453332.78683936514
1208,1001.9029488130816,1729.4059116451754,2126.599891352655,3007.0808463691496,138766.47391046287,92997.92824876399,83439.89073708124,39599.69097686377,10960.907440010556,11625.641406049499,5693.1137091405435,7783.698602333194,3101.062841567638,6665.518659460669,2568.726868764522,901.746953930021,6577.367663964276,17888.478086083065,101022.06983881303,OAS1_0244_MR1_mpr-3,16294.21416753353,83439.89073708124,39900.15896151295,348340.8352033722
1210,1422.4209273289453,1184.0359395079622,1523.9489221419108,2148.8948902136103,216387.0269448523,149703.02835171757,130673.73232391855,75444.21814557773,16490.410157509934,18961.039031286255,7957.942593431121,13982.394285643708,5170.724735829239,8318.092575031167,4159.903787471774,1459.1219254539023,10175.437480139979,26724.157634670875,159289.87786192837,OAS1_0144_MR1_mpr-3,25426.58870096328,130673.73232391855,18439.3360579399,533682.5907343179
1215,1257.4379357578764,977.8929500397451,1717.057912276031,1711.9129125388874,195682.51900263934,135558.05207438016,120916.41182241711,61556.83485507994,13071.729332169305,18739.11804262413,9218.124529048808,12304.438371369968,4770.100756296995,7577.8986128474535,3303.7758312110927,1078.391944905282,9435.929517921217,23853.933781309745,168437.00139460457,OAS1_0153_MR1_mpr-3,24262.44676043894,120916.41182241711,9898.979494264135,491599.2368843438
1217,1830.5909064756645,3245.1228342076565,4746.776757488612,2182.8518884787577,148545.06041087784,99476.51191777512,97666.8440102305,41070.13190173938,11741.575400126465,12884.794341719757,7086.722637941485,8619.246559645302,3706.4578106381923,5821.052702604179,2832.8368552712227,734.7059624640947,7078.4906383620555,20229.109966500895,108361.24046385702,OAS1_0032_MR1_mpr-3,19789.726988948838,97666.8440102305,60111.43292892508,383917.82238575467
1220,1140.8179417159565,1167.571940349103,1602.1529181464923,2042.5648956459777,150289.21532176947,101853.50179633542,96476.97707102043,42314.192838180694,10309.207473305709,12825.798344733845,7572.067613145357,9111.108534516221,3743.5018087456256,6609.266662334567,2822.5468557969352,985.7819496366985,6918.6526465281295,20270.95596436299,112030.65427638777,OAS1_0094_MR1_mpr-3,19262.19301590039,96476.97707102043,25355.587704590696,424822.28529595805
1223,949.4239514942177,892.8289543856389,2003.462897643687,1328.0959321479806,171888.6102182629,121148.6228105535,114759.56213696869,44573.53372275165,11439.392415564904,15155.45422571243,7156.0086344016845,10440.919466576584,4031.2787940431867,7172.472633560544,2903.837851643803,1290.708934058071,7689.030607169753,22114.58087017276,149140.1653804741,OAS1_0328_MR1_mpr-3,20054.865975402965,114759.56213696869,8748.557553038841,411787.5999618962
1224,1071.188945273281,926.0999526858337,2951.857849190476,1489.9919238767636,137066.22299732815,80937.01986495215,93708.28121247227,48251.17953486185,8804.809550164944,13171.885327052365,6038.857691476588,8792.804550778277,3912.9438000888854,6563.647664665227,2384.87887815726,914.0949532991656,6915.222646703368,19637.777996711862,108239.81847006043,OAS1_0046_MR1_mpr-3,18502.105054733052,93708.28121247227,18039.055078390134,410054.7640504262
